Tiktok ID,TikTok_Video_ID,Hashtag_Seed,Author,Caption,Hashtags,Like_Count,Comment_Count,Share_Count,Upload_Date,URL,,,,,,,,,,
TT0512,7482569149722496287,koreanbeautyproducts,greeneggsandglam,"2214 Likes, 72 Comments. TikTok video from JENNIE | greeneggsandglam 🍳 (@greeneggsandglam): “Discover the best K-beauty sunscreens available at YesStyle. Get 12% off your purchase with code YSJENNIE12! #yesstyle #spf #kbeauty #skincare #sunscreen”.","beauty,kbeauty,makeup,skincare,spf,sunscreen,yesstyle",2214,72,84,,https://www.tiktok.com/@greeneggsandglam/video/7482569149722496287,,,,,,,,,,
TT0513,7527361078112587013,koreanbeautyproducts,mwchiiwoni,"2772 Likes, 116 Comments. TikTok video from lah ౨ৎ (@mwchiiwoni): “Descubra a melhor rotina de skincare para adolescentes e aproveite nosso desconto exclusivo com o código MWCHI20! #mixsoon #koreanskincare #teenagers #yesstyle”.","aesthetic,foryoupage,glassskin,kbeauty,koreanskincare,mixsoon,skincareroutine,teenagers,tiktokmademebuyit,wonyoungism,yesstyle",2772,116,131,,https://www.tiktok.com/@mwchiiwoni/video/7527361078112587013,,,,,,,,,,
TT0514,7497614340946824494,koreanbeautyproducts,kimlightupyourface,"145 Likes, 290 Comments. TikTok video from Kimlightupyourface (@kimlightupyourface): “Discover the Korean Skincare Infused Cushion for flawless coverage and radiant skin. Perfect for achieving glass skin. #SkincareInfusedMakeup #KBeautySkin #GlowWithPurpose”.","cushioncompactlove,glassskineveryday,glowwithpurpose,kbeautyskin,skincareinfusedmakeup",145,290,5,,https://www.tiktok.com/@kimlightupyourface/video/7497614340946824494,,,,,,,,,,
TT0515,7505303210551151879,koreanbeautyproducts,heyskintalk,"3618 Likes, 78 Comments. TikTok video from heyskintalk (@heyskintalk): “Discover the benefits of Rejuall and Rejuvenex in this exciting showdown! Dive into Korean beauty secrets for glowing skin! #rejuall #rejuvenex #kbeauty”.","kbeauty,kbeautyskincare,koreanpharmacy,koreanskincare,pdrn,pdrncream,rejuall,rejuran,rejuvenex",3618,78,1421,,https://www.tiktok.com/@heyskintalk/video/7505303210551151879,,,,,,,,,,
TT0516,7512217671023414574,koreanbeautyproducts,itztakara,"6525 Likes, 120 Comments. TikTok video from 𝜗𝜚 𝓉𝒶𝓀𝒾 ୭̥°⋰˚ (@itztakara): “Explore the best of Mixsoon's skincare line, including collagen masks and more! Perfect for K-beauty enthusiasts. #kbeauty #mixsoon #unboxing”.","beautyhaul,kbeauty,koreanskincare,mixsoon,mixsoonskincare,pr,skincare,unboxing,wonyoungism,yesstyleinfluencers",6525,120,189,,https://www.tiktok.com/@itztakara/video/7512217671023414574,,,,,,,,,,
TT0517,7379035100568194350,koreanbeautyproducts,aylennpark,"173.9K Likes, 438 Comments. TikTok video from Aylen Park (@aylennpark): “Discover the top-rated skincare products at Olive Young, Korea's most popular beauty retailer! From sunscreens to toners and moisturizers, this video reveals the bestsellers loved by locals. #korea #shopping #koreanskincare #seoul #koreanbeauty #koreanmakeup #thingstodoinkorea #sunscreen #viralskincare #viralkoreanskincare”.","korea,koreanbeauty,koreanmakeup,koreanskincare,seoul,shopping,sunscreen,thingstodoinkorea,viralkoreanskincare,viralskincare",173900,438,12600,,https://www.tiktok.com/@aylennpark/video/7379035100568194350,,,,,,,,,,
TT0518,7410753686718156050,koreanbeautyproducts,leeskincare7,"45.8K Likes, 129 Comments. TikTok video from leeskin (@leeskincare7): “Top skincare products Koreans actually use . #koreanskincare #kbeautyskincare #kbeauty #koreanskincareproducts #skincareroutine #skincare #oliveyoung”. olive young. 3:03 PM - Sharou.","kbeauty,kbeautyskincare,koreanskincare,koreanskincareproducts,oliveyoung,skincare,skincareroutine",45800,129,2180,,https://www.tiktok.com/@leeskincare7/video/7410753686718156050,,,,,,,,,,
TT0519,7551503769805278477,koreanbeautyproducts,kbeautymom,"54 Likes, TikTok video from Christina (@kbeautymom): “Is this good marketing? 😅 Here are Olive Kollection’s Best Sellers this week! 💖 ✨Hetras Mango Seed Butter Hand Cream ✨ Ongredients Centella Asiatica Skin Barrier Calming Lotion ✨ ellips Sanrio My Melody Moroccan Hair Treatment Hair Oil ✨ Abib PDRN Collagen Overnight Mask Firming Jelly ✨ Medicube PDRN Pink Collagen Capsule Cream #olivekollection #skincare101 #glowingskin #koreanskincareproducts #pdrn”. korean skin care. When they tell you to clap for this week’s viral K-beauty 😅MARDI GRAS (GO CRAZY) - P-Lo & Kool John.","glowingskin,koreanskincareproducts,olivekollection,pdrn,skincare101",54,4,21,,https://www.tiktok.com/@kbeautymom/video/7551503769805278477,,,,,,,,,,
TT0520,7461407659569499435,koreanbeautyproducts,mysistersskin,"8832 Likes, 269 Comments. TikTok video from Gina & Marissa (@mysistersskin): “Discover must-have Korean skincare products that transformed our routines and improved our skin health. Unleash the power of K-beauty! #koreanskincare #kbeauty”.","beautytips,creatorsearchinsights,hydratingtoners,kbeauty,koreanbeauty,koreanskincare,koreanskincareproducts,koreansunscreen,skincare,skincareproductsmusthave,skincareroutine,skincaretips,spf",8832,269,1129,,https://www.tiktok.com/@mysistersskin/video/7461407659569499435,,,,,,,,,,
TT0521,7530426376315292933,koreanbeautyproducts,charinecheungg,"21.2K Likes, 229 Comments. TikTok video from Charine Cheung (@charinecheungg): “Discover my top Korean skincare picks for achieving clear skin, including serums and creams. Perfect recommendations for your routine! #koreanskincare #clearskin #skincarerecommendations”.","clearskin,koreanskincare,skincarerecommendations",21200,229,465,,https://www.tiktok.com/@charinecheungg/video/7530426376315292933,,,,,,,,,,
TT0522,7538109491716427021,koreanbeautyproducts,oskrrene,"2068 Likes, 119 Comments. TikTok video from Oskar | Skincare (@oskrrene): “Discover the Jumiso Niacinamide 20 serum for sensitive skin! Say goodbye to dark spots and embrace your skin transformation. #JUMISO #Niacinamide #DarkSpotRemover”.","darkspotremover,hyperpigmentation,jumiso,niacinamide,skintransformation",2068,119,188,,https://www.tiktok.com/@oskrrene/video/7538109491716427021,,,,,,,,,,
TT0523,7488376348671593735,koreanbeautyproducts,itsedonna,"49.7K Likes, 789 Comments. TikTok video from Itsedonna | Skincare (@itsedonna): “Discover lasting hydration and smoothness for under eyes using Kahi Wrinkle Bounce Multi Balm Stick. Uncover your best skin today! #koreanskincare #skincare #beautyhacks”.","beautyhacks,glassskin,glowingskin,inaweek,kahi,kahimultibalm,kbeauty,koreanskincare,skincare,skintransformation",49700,789,8885,,https://www.tiktok.com/@itsedonna/video/7488376348671593735,,,,,,,,,,
TT0524,7464749215940529454,koreanbeautyproducts,sarahpalmyra,"23.8K Likes, 87 Comments. TikTok video from Sarah Palmyra✨ (@sarahpalmyra): “Explore top Korean skincare products and brands I found at TJ Maxx. Join me for a haul of must-have items! #koreanskincareproducts #tjmaxxfinds #shopwithme”.","kbeautyskincare,koreanskincareproducts,shopwithme,tjmaxxfinds,tjmaxxskincare",23800,87,1042,,https://www.tiktok.com/@sarahpalmyra/video/7464749215940529454,,,,,,,,,,
TT0525,7416266245005151495,koreanbeautyproducts,leeskincare7,"267.3K Likes, 776 Comments. TikTok video from leeskin (@leeskincare7): “Discover hidden gems like Fabi Fad and temptem for budget-friendly K-Beauty products in Seoul. Save big on popular brands and viral skincare items at wholesale prices! #skincare #koreanskincare #oliveyoung #acnetreatment #myeongdong #koreanbeauty #oliveyoungkorea”.","acnetreatment,koreanbeauty,koreanskincare,myeongdong,oliveyoung,oliveyoungkorea,skincare",267300,776,50900,,https://www.tiktok.com/@leeskincare7/video/7416266245005151495,,,,,,,,,,
TT0526,7545918948747922696,koreanbeautyproducts,beautyholics.peru,"844 Likes, 60 Comments. TikTok video from Beautyholics Perú (@beautyholics.peru): “Descubre los productos de skincare coreano más vendidos en nuestra tienda. ¡No te lo pierdas! #kbeauty #skincarecoreano #skincare #corea”.","corea,fyp,kbeauty,skincare,skincarecoreano",844,60,274,,https://www.tiktok.com/@beautyholics.peru/video/7545918948747922696,,,,,,,,,,
TT0527,7416685077888847136,koreanbeautyproducts,issaaniche,"1596 Likes, 23 Comments. TikTok video from Daryell (@issaaniche): “Setting the mood for calm skin 🤎😌 Ft. @SKIN1004 Official Madagascar Centella Ampoule • • •  #kbeauty #koreanskincare #centellaasiatica #productvideo #productvideography #cosmeticvideography #serum #productvideo @스킨1004 Korea”. Bed Chem - Sabrina Carpenter.","centellaasiatica,cosmeticvideography,kbeauty,koreanskincare,productvideo,productvideography,serum",1596,23,1296,,https://www.tiktok.com/@issaaniche/video/7416685077888847136,,,,,,,,,,
TT0528,7545482183750798606,koreanbeautyproducts,songofskin,"22.9K Likes, 53 Comments. TikTok video from Song Of Skin (@songofskin): “Discover the best Celimax products for achieving radiant skin, including creams and masks. Enhance your skincare routine today! #skincare101 #koreanbeauty #glowyskin”.","acne,asianbeauty,celimax,glassskin,glowy,glowyskin,koreanbeauty,koreanskin,skincare,skincare101,songofskin,texturedskin",22900,53,294,,https://www.tiktok.com/@songofskin/video/7545482183750798606,,,,,,,,,,
TT0529,7294380547973844266,koreanbeautyproducts,edwardzo,"769.5K Likes, 2110 Comments. TikTok video from EdwardZO (@edwardzo): “Skincare products that people in Korea actually use 😳🇰🇷 #koreanskincare #korea #skin1004 #skin1004sunserum”. centella ampoule. skincare products
that people in Korea *actually*use 🇰🇷 | when I was in Korea I found a little secret that people outside of Korea don’t really talk about 👀 | it’s this thing Koreans use to check what the actual top rated most popular skincare products are amongst locals 
( “hwahae” 화해) | ...original sound - EdwardZO.","korea,koreanskincare,skin1004,skin1004sunserum",769500,2110,18700,,https://www.tiktok.com/@edwardzo/video/7294380547973844266,,,,,,,,,,
TT0530,7439438322734320951,koreanbeautyproducts,nikimoraleso,"312.5K Likes, 1556 Comments. TikTok video from niki morales (@nikimoraleso): “Discover the 5 must-have Korean skincare products I can't live without! Find the best options for your skin. #koreanskincare #blackfridayshopping #kbeauty”.","acneproneskin,anua,blackfridayshopping,centellaasiatica,darkspots,doublecleanse,dralthea345cream,eczemaproneskin,kbeauty,koreanskincare,probiocica,sebaceousfilaments,sensitiveskin,skin1004,txaserum",312500,1556,11400,,https://www.tiktok.com/@nikimoraleso/video/7439438322734320951,,,,,,,,,,
TT0531,7538211174064622878,koreanbeautyproducts,bmekween,"37.8K Likes, 198 Comments. TikTok video from Bmekween | N’Dea (@bmekween): “Discover top-tier Korean skincare products under $40! Explore clean beauty without breaking the bank. #koreanskincare #koreanskincareproducts #sephoraprices”.","koreanskincare,koreanskincareproducts,sephoraprices",37800,198,2167,,https://www.tiktok.com/@bmekween/video/7538211174064622878,,,,,,,,,,
TT0532,7526556456984792353,koreanbeautyproducts,blueyoobin,"73K Likes, 296 Comments. TikTok video from blueyoobin (@blueyoobin): “Discover a 5-step rice skincare routine for glowing skin! Try the Glow Replenishing Rice Milk and more. #boj #beautyofjoseon #glowskin #kbeautyskincare”.","beautyofjoseon,boj,glowskin,kbeautyskincare",73000,296,4260,,https://www.tiktok.com/@blueyoobin/video/7526556456984792353,,,,,,,,,,
TT0533,7547039560664993046,koreanbeautyproducts,mattrandon,"484 Likes, TikTok video from Mama Random🧩 (@mattrandon): “Discover the best K-Beauty products available on YesStyle! Use code 'MATTEO12' for 12% off your purchase. #kbeautyskincare #kbeautyproducts”.","kbeauty,kbeautyproducts,kbeautyskincare,koreanskincare,koreanskincareproducts",484,15,22,,https://www.tiktok.com/@mattrandon/video/7547039560664993046,,,,,,,,,,
TT0534,7541050645093158151,koreanbeautyproducts,anniedayoon,"583 Likes, TikTok video from Annie Dayoon Kim (@anniedayoon): “Explore my favorite Korean skincare staples for 2025 that I absolutely love! Discover tips and products to elevate your skincare routine. #creatorsearchinsights #koreanskincare”.","bestskincare,creatorsearchinsights,kbeauty,koreanskincare,skincareroutine",583,19,23,,https://www.tiktok.com/@anniedayoon/video/7541050645093158151,,,,,,,,,,
TT0535,7550891689641086238,koreanbeautyproducts,bears4syd,"365 Likes, TikTok video from sydnee ᯓ★ (@bears4syd): “of course they have mascara for their hair 😩🫶 this isn’t the first hair mascara I’ve tried but definitely my favorite! cannot recommend the Anaze Janmuri Cara enough 🩷@HEMEKO @kiussem  #hairmascara #kbeauty #koreanproducts #haircareproducts #babyhairs”. hair mascara. original sound - sydnee ᯓ★.","babyhairs,haircareproducts,hairmascara,kbeauty,koreanproducts",365,9,14,,https://www.tiktok.com/@bears4syd/video/7550891689641086238,,,,,,,,,,
TT0536,7528539248975170871,koreanbeautyproducts,esmarianacruz,"12.2K Likes, 95 Comments. TikTok video from Mariana cruz (@esmarianacruz): “Descubre la Dynasty Cream de Beauty of Joseon en Costco para lograr la skin glass que todas amamos. ¡No te lo pierdas! #BeautyofJoseon #CostcoDeals #Kbeauty”.","beautyofjoseon,boj,costcodeals,costcofinds,costcomusthaves,dynastycream,glassskin,kbeauty,koreanskincare",12200,95,6407,,https://www.tiktok.com/@esmarianacruz/video/7528539248975170871,,,,,,,,,,
TT0537,7550753112970087710,koreanbeautyproducts,krystallee2222,"884 Likes, TikTok video from Krystal Lee (@krystallee2222): “Discover the Korean secret to underarm care with cleansing oil. Learn about products like @SKIN1004 and @LE LABO. #kbeauty #kbeautytips #underarm #bodycare”.","bodycare,kbeauty,kbeautytips,koreanskincare,underarm",884,8,31,,https://www.tiktok.com/@krystallee2222/video/7550753112970087710,,,,,,,,,,
TT0538,7491506261163330847,koreanbeautyproducts,theangelabada,"10.2K Likes, 44 Comments. TikTok video from angela bada | beauty & travel (@theangelabada): “Discover the latest popular Korean skincare products loved by locals, available for global shipping! #kbeauty #koreanskincare #OliveYoung”.","coleology,coleologycuttingjelly,cuttingjelly,dex,foodology,fully,greentomato,greentomatoclaymaskcleanser,kbeauty,kbeautyroutine,kbeautyskincare,koreanbeauty,koreanbeautytrends,koreanskincare,koreansunscreen,leesian,naturalcoverlotion,obge,oliveyoung,oliveyoungglobal,redbottlediet",10200,44,1277,,https://www.tiktok.com/@theangelabada/video/7491506261163330847,,,,,,,,,,
TT0539,7527760864884116754,koreanbeautyproducts,maryfergtzg,"22.9K Likes, 444 Comments. TikTok video from Maryfer (@maryfergtzg): “Descubre mis 8 productos de skincare coreanos esenciales, ideales para tu rutina de belleza. ¡No te los pierdas! #skincare #kbeauty #beautytips”.","beauty,beautyaddict,beautybloggers,beautyproducts,beautytips,beautytok,kbeauty,over40,serum,skincare,skincareproducts,skincareroutine,skincaretips",22900,444,7578,,https://www.tiktok.com/@maryfergtzg/video/7527760864884116754,,,,,,,,,,
TT0540,7354720780158012679,koreanbeautyproducts,koreanbeautyproducts,TikTok video from Korean (@koreanbeautyproducts): “#goldenberryr#koreanproducts”. Promotion - Satria Petir.,"goldenberryr,koreanproducts",1,0,Share,,https://www.tiktok.com/@koreanbeautyproducts/video/7354720780158012679,,,,,,,,,,
TT0541,7505474356873612552,koreanbeautyproducts,leeskincare7,"220.5K Likes, 1112 Comments. TikTok video from leeskin (@leeskincare7): “Explore the secrets behind Korean skincare's glowing skin with glutathione supplements. Learn about the benefits of glutathione serum and Korean whitening products. #koreanskincare #kbeauty #glutathione #skinbrightening”.","brightening,kbeauty,koreanskincare,koreanskincareproducts,skintok",220500,1112,7783,,https://www.tiktok.com/@leeskincare7/video/7505474356873612552,,,,,,,,,,
